text,target,char_len,word_count
2 baras bad 2 october 1991 ko inho ne dosri shadi Kate Kapshaw se ki  jo tahaal barqarar hai,Neutral,73,20
Forbes Magazine ke mutabiq in ka shumar arabpati afraad mein hota hai,Neutral,58,12
In ke asaason ka takhmina 2 arab 20 crore dollar lagaya gaya hai,Neutral,52,13
America ke mehange tareen areas mein in ke 1  2 nahi pore 4 ghar hain,Neutral,54,16
Wo maali aur deegar muaamlaat mein democratic party ke candidates ki madad karte rahe hain,Neutral,76,15
Kuch arsaa wo is jamaat ke national advisory board ke member bhi rahe,Neutral,57,13
Jin mein science fiction  adventure  jangi  samaji o romani mauzoaat par banai jane wali films shamil hain,Neutral,87,20
Is ke bawajood hollywood mein spielberg ka naam kamiyabi ki zamanat samjha jata hai,Neutral,70,14
Apne career ke barey mein khud in ka kehna hai ke  film The Color Purple banane ke waqt se haqiqat se qareeb tar mauzoaat mein meri dilchaspi barhti rahi hai,Neutral,127,31
Aap fitri taur par aesi kahaniyon ki taraf ziyada mutawajja hone lagte hain,Neutral,63,13
Is ka matlab yeh nahi ke main apni kisi bhi film se la talluqi zahir karna chahta hon,Neutral,68,18
Hatta ke in films se bhi nahi ke jin ke barey mein aaj mera khayal hai ke main inhe mazeed behtar andaaz mein bana saktaq tha,Neutral,100,26
Steven Spielberg bataur director 2 Oscar award hasil kar chuke hain,Neutral,57,11
Har takhleeqkar ki nazar paise ke bajae sirf aur sirf kaam par honi chahiye,Neutral,62,14
�2 November 1965 ko India ke dar ul hukomat New Delhi mein paida hone wale shahrukh khan ko king khan ya Bollywood ke badshah ka khitab yun he nahi mil gaya,Neutral,126,31
Shahrukh khan ki zindahi ke ibtedai 5 baras India ke city Mangalore mein basar hue  jahan in ke dada us waqt chief engineer ki hesiyat se bandargah par taainaat the,Neutral,134,31
Tahum Dilip Kumar ki tarah shahrukh khan ke aabao ajdaad ka talluq bhi Peshawar se tha aur wo bhi qissa khuwani bazaar mein raha karte the,Neutral,113,26
Lekin taqseem hing se pehle yeh gharana Delhi muntaqil ho gaya tha,Neutral,55,12
Shahrukh khan ki waldah Latif Fatima aik engineer ki beti thin  jo sarkari mulazim the,Neutral,71,16
Latif Fatima ke barey mein yeh bhi kaha jata hai ke wo Indian national Army ke aik Major General Shahnawaz Khan ki le palak beti thin  lekin Army is ki tardeed karti hai,Neutral,136,34
Shahrukh khan ka kehna hai ke wo waldah ki taraf se Hyderabadi  walid ki taraf se Pathan aur dadi ki taraf se Kashmiri hain,Neutral,99,25
Delhi ke senate Columba School mein taleem ke dauran wo aik laiq aur mumtaz talib e ilm the,Neutral,74,18
Tahum college ki taleem ke dauran in ka ziyada waqt Theater Action Group ke sath stage dramas mein hissa lete hue guzarne laga,Neutral,104,23
Mass communications mein masters karne ka in ka iradah bhi inhe sargarmiyon ki wajah se pora na ho saka aur inho ne acting mein he career banane ki thaan li,Neutral,127,30
1991 mein wo filmy duniya mein qismat aazmai ka iradah le kar Mumbai aa  gae lekin is maidan mein kuch banne se pehle  usi saal 25 October ko inho ne Ghori naami aik Punjabi hindu ladki se shadi kar li,Neutral,160,42
Wo khud apni jagah apne mazhabi aqaiyd par karband rahe  tahum unho ne biwi par apna mazhab tabdeel karne ke liye zor nahi diya,Neutral,103,25
1997 mein shahrukh khan aik bete ke baap bane  jis ka naam inho ne Aryan rakha,Neutral,62,17
2013 mein shahrukh khan aur Ghori khan aik aur bete k eke waldain bane  jis ka naam inho ne Abram rakha hai,Neutral,85,23
Mumbai ke sahili ilaqey mein 100 crore rupey ki lagat se banae gae in ke bungalow mein shahrukh khan ki barhi behan Shehnaz bhi in ke sath rehti hain,Neutral,121,29
Shahrukh khan ko pehli bar markazi kirdar dehli mein he aik TV series Dil Dariya mein mila  lekin is ki takmeel mein takheer ke baiys in ki aik aur TV series Fauji 1988 mein pehle release ho gai aur bataur actor wohi in ke career ka nuqta e aaghaz qarar paai,Neutral,207,52
Mumbai muntaqil hone ke bad inhe pehli baar jsi film mein kaam karne ka mauqa mila wo Dil Aashna hai thi  jo bataur director Hema Malini ki pehli film thi,Neutral,124,31
In ki film Dil Aashna Hai late ho gai aur in ki dosri fil Dewana 1992 mein release ho gai  jis mein inho ne Devya Bharti ke maqabil aur Rishi Kapoor ke sath sanvi Hero ke taur par kaam kiya tha,Neutral,152,42
Yun sahi maeyno mein Bollywood ke darwaze shahrukh khan ke liye khul gae,Neutral,60,13
Tab se ab tak shahrukh khan 50 se zaiyd films meion kaam kar chuke hain  jin ke mauzoaat mein action  comedy  romance sab he shamil hain,Neutral,108,29
Is ke sath sath inhe kar baar famous TV program kaun Banega Crorepati ke host banne ka sharf bhi hasil hua hai,Neutral,89,22
Aik andaze ke mutabiq in ki daulat 600 million American dollars ke masawi hai,Neutral,64,14
In ki 1995 mein release hone wali film DIl Wale Dulhanniya Lejaenge,Neutral,56,12
Mumbai ke aik cinema Maratha Mandir mein abhi tak lagi hui hai  jo is saal December 2014 mein utaar li jaegi,Neutral,87,22
Khud shahrukh khan 30 martaba film fare award ke liye nominate ho kar 14 martaba best actor ka award hasil kar chuke hain,Neutral,99,23
2005 mein inhe india ka sarkari award padmashri bhi mil chukka hai,Neutral,55,12
Saal 2008 mein American jarida news week ne inhe duniya ki 50 ba asar shakhsiyat ki list mein 41 number par shumar kiya  jab ke saal 2011 mein famous mahana jarida GQ ke british addition mein in ka naam best dressed man ki list mein shamil kiya gaya,Neutral,201,49
France ki hukomat bhi inhe showbiz se mutalliq 2 aala tareen aezazaat se Nawaz chuki hai,Neutral,73,16
Jab ke haal he mein british mein inhe Global diversity award se bhi nawaza gaya hai,Neutral,68,16
Is ke ilawa bhi shahrukh khan kae aezazaat apne naam kar chukr hain,Neutral,55,13
2008 mein inho ne Juhi aur in ke husband ke sath shirakat mein Indian premier league ki aik team bhi 75,Neutral,83,21
09 million dollars ki boli de kar kharidi aur is ka naam Kolkata Knight Riders rakha,Neutral,69,16
2009 mein yeh league ki ameer tareen team thi aur is ki brand value 42,Neutral,56,15
Bazigar 1993  dil to pagal hai 1997  kuch kuch hota hai 1998  mohabbatein 1998  devdas 2002  chak de india 2007  my name is khan 2010  ra one  don 2 2011  jab tak hai jaan 2012  jab ke 2014 mein happy new year aur fan in ki mutawaqqa films hain,Neutral,186,59
jab 7  8 saal ki Iqbal Bano apne parhose se sunai dene wali aik taan ki janib pehli baar mutawajja hui,Neutral,81,22
Yeh rasam o riwaaj ke zindaa n mein muqayyad Iqbal Bano ki madhur awaaz ke liye aik chota sa daricha sabit hua,Neutral,90,22
Is awaaz ke chahar sou phelne ke liye yeh raasta kafi tha aur yehi wo maqaam tha,Neutral,64,17
Ustaad ke inteqal ke bad aik aur ustaad Kareem Khan se bhi tarbiyat hasil ki,Neutral,62,15
Wo khud 4 November 1935 ko Delhi mein paida hui aur sunn baloghat tak ka ziyada arsaa isi shehar mein guzara,Neutral,88,21
Radio programs ke silsile mein wo Multan se Lahore aaya karti thin,Neutral,55,12
Chaaron janib search lights lagi hui thin  main ne aik thumri shuru ki  ,Neutral,58,16
Iqbal Bano ko pride of performance  sitara e imtiaz aur PTV world millennium award se nawaza gaya,Neutral,80,18
Bharat mein bhi inhe naushad award samait mutaddid aezazaat diye gae,Neutral,58,11
1979 tak Afghanistan mein jashan kabil ki yaadgar saqafti taqreeb har saal munaqid hoti thi,Neutral,77,15
Jis mein Iqbal Bano Pakistan se bataur khas shirkat ke liye jati thin aur Persian kalaam pesh karti thin,Neutral,86,19
Afghanistan ke sabiq badshah Zahir Shah bhi in ki singing ke maddah the,Neutral,59,13
Yeh kehne se mera maqsood kuch Zia Mohyeddin ka rutba buland karna nahi,Neutral,59,13
In ke walid Khadim Mohyeddin dars o tadres ke shobey se munsalik the,Neutral,56,13
Zia Mohyeddin ne bachpan mein pehla drama apne walid ke zair e hidayat Devta ke naam se kiya,Neutral,75,18
Ibtedai taleem hasil karne ke bad inho ne government collede Lahore mein dakhla liya aur 1949 mein graduate ho gae,Neutral,95,20
Zia Mohyeddin ne fankarana zindagi ka baqaida aaghaz radio programs mein sadakari se kiya,Neutral,76,14
Jald he inhe aik tarbiyati course par Australia jkane ka mauqa mila aur is ke bad wo radio chor gae,Neutral,80,20
1956 mein Pakistan wapsi par inho ne bohat se Urdu Drama stage kiye  jin mein Hafeez Javed ka tarjuma karda   Joules Scissor   aur Khuwaja Mohyeddin ka khel   Laal qila se lalokhet   waghera shamil hain,Neutral,164,43
Zia Mohyeddin ne apne filmy safar ki shuruwaat 1962 mein Hollywood ki mashoor zamana film Laurence of Arabia se kit hi,Neutral,98,21
In ki deegar films mein Work as a four letter Word  Kharttom  ashanti aur Bombay talky waghera shamil hain,Neutral,86,21
1970 ke ashrey mein Zia Mohyeddin kuch arsaa PIA arts and dance academy se bhi wabasta rahe  aaj kal wo Karachi mein National academy of performing arts ( Napa ) ke sarbarah hain,Neutral,145,34
Main inhe un dino se janta hon  jab wo Jawan Raana hua karte the aur main radio Pakistan mein drama producer tha,Neutral,90,23
Khud ain aur duniya ka har artists meri raaey mein 2 chezon ka majmooa hota hai,Neutral,64,16
Pakistan mein log Zia Mohyeddin ko television ke hawale se jante hain,Neutral,58,12
PTV ke ibtedai daur mein inho ne Karachi markaz se Zia Mohyeddin Show ke zair e unwaan jo program pesh kiye  un ki yaad aaj bhi logon ke dilon mein taza hai,Neutral,124,33
Zia Mohyeddin ko is show mein shareek apne mehmano ko bhi apne mehmano se guftugo karne ka funn aata tha  lehaza inho ne jin mehmano ko bhi apne program mein bulaya  bawajood is ke key wo sabbarhi aur jani pehchani shakhsiyaat thin,Neutral,188,44
Zia Mohyeddin ne un se aise sawalaat kiye ke in ki zindagi ke wo goshey bhi  nazreen ke saamne aa age  jin se wo pehle aashna nahi the,Neutral,105,30
Un ki khososi guftugo qaireen ki dilchaspi ke leye pesh e nazar hain,Neutral,56,13
balke wo Pakistan sports board mein weight lifting ke coach the  ,Neutral,53,13
"Mera bara bhai bhi sirf shoq pora karne ke leye squash kheelta tha,",Neutral,55,13
Question: Ab tak squash ke kin bare khilariyon se muqabla kar chuke hain?,Neutral,61,13
Nasir Iqbal: Abhi guzishta dinon main ne France mein hone wali World team championship mein shirkat kit hi,Neutral,89,18
Question: jaded squash mein benul aqawami satah par behtar karkardagi kis umar tak barqara rakhi ja sakti hai?,Neutral,93,18
"Nasir Iqbal: Main ye samajhta hunk e aaj kal squash mein power aur tajurbe ki ziyadah zarorat hoti hai, ",Neutral,85,20
" mojudah almi squash champion Nic Mathew ki umar 30 saal ke lag bhag hai, ",Neutral,59,16
Question: Jahangir ya Jan Sheer Khan ne agar cha guzishta dor mein kaamyabiyan hasil kein to is ki kia wajah thi aur aaj ked or mein humare khilari bohat peche hain to is ki kia wajah hai?,Neutral,152,37
jahan tak meri taleem ki baat hai to main is waqat Islamia College mein first year ka talib e ilm hun,Neutral,81,21
"Question : Family mein aap ko dekh kar kisi ne squash shuru ki ya bhai waghairah ka rujhan parhai ki taraf hai?Nasir Iqbal : Hum Masha Allah 7 behan bhai hain, mere bare bhai Tahir Iqbal ne shoqiya squash zaror kheeli thi a",Neutral,181,43
Unhon ne Peshawar University se MBA kiya howa hai aur bhi behan bhai taleem hasil kar rahe hain,Neutral,78,18
Question : Squash ke khilariyon ke leye mukhtalif idaron mein mulazimat ke mamlat aur halaat ko kis tarah dekhte hain?Nasir Iqbal : Kisi bhi khilari ke leye us ki karkardagi ko behtar banane mein mulazimat aham kirdar ada k,Neutral,185,39
"Question : Pakistan mein squash academy ke qayam ki kitni ahmiyat hai?Nasir Iqbal : Main apne mulk ke squash ke legend khilariyon ko ye pegham dena chahon ga ke wo squash ki academy kholein, jin mein khas tor par junior khi",Neutral,183,41
chand junior khilari hain aur wo mustaqbil ki itni zimedari ka bojh akele nahi utha sakte,Neutral,74,16
Is ke leye zarori hai ke aik khas tariqa e kar ke tehat un ki groming aur training ka intezam ho,Neutral,76,21
Australian open championship 1979 ke dermeyan Roshan Khan ke sahib zade aur Jahangir Khan ke bare bhai Torsam Khan cort per hi dam tor gae woh pehle professional player they jo bainul aqwami sercit per khelte hue kort mein,Neutral,184,39
"Satra(17) minutes ke zordar moqable mein Barbar ,Torsam per dabao dal rahe they aur woh set ko 6",Neutral,79,18
6 sey baraber kerne mein kamyab ho gae they achanak Torsam ghutno ke bal gir pare woh mosalsal hanp rahe they kort ke samne do doctor aur aik nurse joy eh moqabla dekh rahe they foran Pakistani khelari ki tibbi imdad ke lea,Neutral,181,43
Doctors Torsam Khan ke seene ki malish kerne lage aur mokhtalif tareeqon se hoshe mein lane ki koshish kerte rahe thori dair mein unhein Royal Adelaide Hospital le jaya gaya taqreeban do ghante ki jaddo jahad ke bawajood un,Neutral,185,39
Duniya ka yeh Azeem khelari naujawani ki umer mein hi iss duniya se kooch ker gaya,Neutral,67,16
"Torsam Khan 27 September, 1951 KoRawalpindi mein paida huae they",Neutral,55,10
Qaumi satah par karkardagi ka shandar record rakhne wali khatoon athlete Razia Sheer Khan ke aaba o ajdad ta taluq China se hai jo qayam e Pakistan se qabal Peshawar aakar abad ho gaye the jab ke qayam epakistan ke bad un k,Neutral,181,43
Razia Sheer Khan ne Government Girls School Gulshan e Iqbal se Matric ka imtehan pass kiya aur isi school se taleem ke doran athletics ka aghaz kiya,Neutral,122,27
Razia Sheer Khan aaj kal Karachi University ke shuba e sports mein MSC ki talba hain,Neutral,69,16
Question: Athletics ki taraf aane ka khayal kese aaya?Razia Sheer Khan: Jab main school mein third class mein thi to pheli martaba main ne school mein hone wle kheelon ke muqable mein shirkat ki,Neutral,161,34
"Question: Aap ki karkardagi esi hai ke aap ko quomi athletic team mein hona chaheye, aap is bare mein kia kahen gi?Razia Sheer Khan: Main is baat par yaqeen rakhti hunk e har cheiz ka apna aik waqat hota hai",Neutral,168,40
Question: Ab tak aap ne kin coaches ya trainers se tarbiyat hasil ki hai?Razia Sheer Khan: Ibteda mein mere trainers Rashid Qureshi aur Shazia Khan the,Neutral,126,26
Kalaai ki madad se dil aawez strokes khelne wale is batsman se hareef balers khaif raha karte the,Neutral,80,18
" 1990 – 91 mein west indies ke khilaf test series chal rahi thi ke Pakistan ke regular opener Rameez Raja zakhmi ho gae, in ki jagah Saeed Anwar ko Faisalabad ke dosre test match mein jhonk diya gaya aur aik aesi khatarnaak pitch par, jo na hamwar bounce le rahi thi",Neutral,215,52
"Wo bunyadi taur par left hath se jarihana andaaz mein khelne wale batsman the, jab ke kabhi kabhar left arm slow baler ka kirdar bhi nibha lete the",Neutral,120,28
Saeed Anwar ne pehle pehal Mailr gym khana mein shmoliyat ikhteyar ki,Neutral,58,12
Off stump keg her yaqeeni corridor ka jitna safar Saeed Anwar ne kamiyabi ke sath tey kiya,Neutral,74,17
"Saeed Anwar ne one day career ka aaghaz 1st January 1989 ko Perth mein west indies ke khilaf kiya, jab kle test career ki shuruwaat November 1990 mein west indies ke khilaaf Faisalabad mein ki thi",Neutral,161,36
"Saeed Anwar ne 55 test matches mein 45 52 ki osat se 4052 runs, 11 centuries aur 25 half centuries ki madad se score kiye",Neutral,97,25
"21 ki osat se 8824 runs banae, jis mein centuries ki tadad 20 aur half centuries ki tadad 43 rahi",Neutral,78,20
Apne 14 sala career mein kae nasheb o farez dekhne ke bad Saeed Anwar ne bil aakhir August 2003 mein international cricket se retirement ka aelaan kar diya,Neutral,128,28
"Aakhir mein Saeed Anwar ki zindagi mein aane wali is tabdeeli par nazar daalte hain, jis ne inhe aik sharer aur khalandare naujawan se baresh mazhabi insaan bana diya",Neutral,138,29
Javed Miandad ka walid ka taluq Karachi  city cricket association se tha,Neutral,60,13
 Muslim Gymkhana mein Javed Miandad khelne ka thora bohot mouqa milta raha,Neutral,62,13
 1973 se 1974 mein in ko (KCCA) whites ka liye muntakhib kiya gaya,Neutral,53,14
Javed Miandad ne apne test career ka agaz New Zealand ka khilaf home series se kiya,Neutral,68,16
 Iss team  Imran khan bhi shamil they jo watan ki sar zameen per apna phela test khel rahe they,Neutral,75,21
 Jo Bangalore  mein khela gaya aur jis mein Miandad 38 runs  bana kar run out huwe,Neutral,64,19
 1981 se 82 jab Pakistan ki team Australia ka doure per gai to team mein imteshar urroj per tha,Neutral,76,20
 Iss ka bad Miandad ne khud hi captainship se dastaber hone ka alan kardiya Air marshal Noor khan ne Imran khan ko captain bana diya,Neutral,107,26
  Imrna khan chun ka dafa karne ka bajaye attack karne ko tarjeh dete thay,Neutral,59,16
  Iss ka bad 1996 ka world cup ka bad woh kia aam khilari ki hasiyat se team ka rukan rahe aur world cup ka bad retire ho gaye,Neutral,97,30
 Foot ki almi tanzem FIFA ne  foot baal ke almi cup ke muqablon ke leye “rotation” ki policy ke tehat ye fasla kiya tha,Neutral,94,26
" Is policy ka elan karte howae FIFA ke saddar “Sep Bilatar” 7th March 2013 ko elan kiya tha ke World Cup ke leye Football ki tamam alimi tanzemon ko masawi tor par muqablon ke ineqad ka muqa dene ki policy apnai gai hai, jis ke tehat 2014 ka Football World Cup Jonubi America ki Football fedaration se taluq rakhne wale kisi bhi mulk mein munaqid kiya jaye ga",Neutral,291,69
 Is elan ke bad khud bakhud Jonubi America ke bahar sargaram e amal tamam Football fedrations World Cup ke ineqad ke muqable se bahar ho gayein aur Jonubi America ki Football ki tanzeem “South American Football Assosiation” ke members mumalik ke mabeen tehra,Neutral,215,44
